660 1,660 2,660 3,660 4,660 5,660 6,660 7,660 8,660 9,660 10,660 11,660 12,940 1,940 2,940 3,940 4,940 5,940 6,940 7,940 8,940 9,940 10,940 11,940 12,850 1,850 2,850 3,850 4,850 5,850 6,850 7,850 8,850 9,850 10,850 11,850 12,pkt_counter,timestamp_iso
359589,346263,221579,219484,185172,216002,224600,249361,232839,254537,262736,371196,108323,95141,52758,54173,56811,65722,62526,71257,61205,71738,71299,118864,19999,16075,11136,10760,10599,10267,11980,12274,11918,12474,11983,19975,107,2025-11-25T15:16:02.694-06:00
359635,346248,221604,219444,185188,216040,224535,249273,232802,254565,262679,371187,108364,95125,52737,54153,56818,65746,62514,71230,61161,71714,71269,118835,19995,16058,11133,10758,10570,10278,12002,12262,11910,12442,11986,19913,108,2025-11-25T15:16:02.755-06:00
359638,346264,221582,219416,185149,216063,224528,249317,232771,254546,262683,371161,108358,95123,52745,54169,56819,65730,62509,71239,61178,71715,71288,118899,20005,16074,11147,10761,10565,10255,12011,12272,11935,12488,11988,19937,108,2025-11-25T15:16:02.755-06:00
359635,346237,221558,219392,185158,216050,224564,249329,232750,254510,262755,371173,108324,95127,52726,54149,56806,65718,62512,71217,61160,71703,71297,118863,19986,16056,11152,10749,10590,10260,12018,12280,11914,12456,11986,19961,109,2025-11-25T15:16:02.816-06:00
359650,346246,221617,219396,185170,216071,224503,249296,232776,254542,262690,371184,108326,95119,52745,54154,56826,65736,62497,71192,61171,71711,71283,118857,19999,16035,11143,10750,10581,10261,12005,12261,11915,12450,11985,19916,109,2025-11-25T15:16:02.816-06:00
359630,346265,221578,219327,184988,215807,224358,249073,232769,254488,262671,371245,108352,95124,52725,54112,56700,65511,62459,71121,61157,71684,71245,118808,20004,16095,11153,10742,10555,10231,11991,12250,11923,12458,11973,19966,110,2025-11-25T15:16:02.903-06:00
359697,346288,221646,219165,184813,215579,223820,247909,232004,254336,262730,371374,108370,95109,52698,54023,56589,65400,62129,70544,60754,71523,71225,118793,20021,16063,11132,10726,10550,10231,11954,12160,11868,12435,11979,19962,110,2025-11-25T15:16:02.903-06:00
359666,346236,221562,219138,184821,215578,223665,247655,231750,254310,262710,371390,108330,95083,52707,54053,56550,65342,62065,70422,60621,71481,71195,118800,20009,16060,11131,10761,10543,10221,11952,12146,11857,12426,11954,19972,111,2025-11-25T15:16:02.965-06:00
359752,346312,221671,219217,184806,215571,223689,247648,231681,254207,262733,371376,108344,95096,52728,54058,56566,65362,62046,70433,60598,71424,71203,118798,19971,16039,11129,10746,10544,10226,11944,12154,11848,12415,11971,19973,111,2025-11-25T15:16:02.965-06:00
359689,346309,221592,219148,184825,215583,223738,247652,231720,254275,262765,371413,108316,95067,52712,54023,56576,65386,62093,70438,60595,71434,71213,118834,20003,16066,11113,10723,10546,10231,11974,12150,11843,12409,11982,19950,112,2025-11-25T15:16:03.032-06:00
