t_center_s,R_art,R_vein,rho_hat,Sa_est,Sv_est,Sa_pct,Sv_pct
208.48,2.3928399283733,1.0146771282906544,7.705203788096332,0.981292579196354,1.0,98.1292579196354,100.0
209.48,2.540764514573871,0.9873118752152494,8.075661201915775,0.9796958691448086,1.0,97.96958691448086,100.0
210.48,2.679792141548757,0.9675847609827006,8.075661201915775,0.9729686501854697,1.0,97.29686501854698,100.0
211.48,2.5344983285676164,0.9644922223921354,8.075661201915775,0.98,1.0,98.0,100.0
212.48,2.29158336610368,0.978911966467913,7.3017781635229735,0.980001952298721,1.0,98.0001952298721,100.0
213.48,2.29161973098008,0.9784907712671668,7.3017781635229735,0.98,1.0,98.0,100.0
214.48,2.206434116768177,0.9643288236757879,7.3017781635229735,0.98458236758826,1.0,98.458236758826,100.0
215.48,2.326729774050154,1.012371211854273,7.326046497442389,0.9785297958257653,1.0,97.85297958257652,100.0
216.48,2.299236203516259,0.9702816975640831,7.413649143836001,0.981454670694412,1.0,98.1454670694412,100.0
217.48,2.402702034693764,1.0223407216040998,7.655719233520445,0.98,1.0,98.0,100.0
218.48,2.4789101763358783,1.0046709655655268,7.785251919875617,0.9782111034486287,1.0,97.82111034486287,100.0
219.48,2.4864705003210004,0.9556156100441603,7.800609026591904,0.9780771200023654,1.0,97.80771200023653,100.0
220.48,2.443355099359748,0.9316275040174321,7.800609026591904,0.9802422326768893,1.0,98.02422326768892,100.0
221.48,2.4481748361380604,0.9130970180019651,7.785251919875617,0.9797573403931485,1.0,97.97573403931486,100.0
222.48,2.3535569222680874,0.934732042214984,7.785251919875617,0.9845304089812985,1.0,98.45304089812986,100.0
223.48,2.3783445263329113,0.959080750736358,7.800609026591904,0.9835145322343364,1.0,98.35145322343364,100.0
224.48,2.48603836465618,0.9540784562901772,7.841045192679014,0.978742190103013,1.0,97.8742190103013,100.0
225.48,2.5005841403256004,0.9430960328708361,7.841045192679014,0.9780160068967232,1.0,97.80160068967231,100.0
226.48,2.460865486822756,0.9287013673908385,7.841045192679014,0.9799999999999999,1.0,97.99999999999999,100.0
227.48,2.2061341384078266,0.9716232048816776,7.399594072835074,0.9861714971132839,1.0,98.6171497113284,100.0
228.48,2.206831010732584,0.9457652071685579,7.341850503066678,0.9852103652893801,1.0,98.52103652893801,100.0
229.48,2.3223186734518158,0.9482371651228739,7.031616226249269,0.9735795541006408,1.0,97.35795541006408,100.0
230.48,2.304196196863916,0.9361926805244204,7.341850503066678,0.9799999999999999,1.0,97.99999999999999,100.0
231.48,2.081797423269011,0.990508872943219,7.341850503066678,0.991935908732018,1.0,99.1935908732018,100.0
232.48,2.322787534658499,0.9508558523580718,7.145059943659564,0.9755999181967022,1.0,97.55999181967022,100.0
233.48,2.2424346480043753,0.9439234533278691,7.145059943659564,0.9799999999999999,1.0,97.99999999999999,100.0
234.48,2.200508926526226,0.9539881802795704,7.145059943659564,0.9823024985479334,1.0,98.23024985479334,100.0
235.48,2.2544997906763706,0.9139365021784098,7.0114721963380795,0.9769853502819026,1.0,97.69853502819026,100.0
236.48,2.1674119325328767,0.9502306113830754,6.906015385702427,0.98,1.0,98.0,100.0
237.48,2.0464746064218473,0.9381825243278263,6.698528696280113,0.9832712066331094,1.0,98.32712066331094,100.0
238.48,1.9811676304803845,0.9421209200053471,6.698528696280113,0.987110224099398,1.0,98.7110224099398,100.0
239.48,2.102293466763643,0.9731536487970659,6.698528696280113,0.98,1.0,98.0,100.0
240.48,2.2101675896583366,0.9617183312453945,7.042247553433083,0.98,1.0,98.0,100.0
241.48,2.266847337390142,0.9767501233974154,7.221600283303692,0.9799787780510031,1.0,97.9978778051003,100.0
242.48,2.2664563792342616,0.9873418326051487,7.221600283303692,0.98,1.0,98.0,100.0
243.48,2.277052343846333,0.9826443233661201,7.221600283303692,0.9794249687462259,1.0,97.94249687462259,100.0
244.48,2.084741584914409,0.9665364598440331,6.856118846784078,0.9838377612882786,1.0,98.38377612882786,100.0
